discrepar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
discretear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
discriminar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disculpar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
discurrir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
discursar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
discursear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
discutir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
diseñar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disecar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
diseccionar,AR,,,,NORECONOCIDO
diseminar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disentir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disertar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disfamar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disformar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disfrazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disfrutar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disfumar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disgregar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disgustar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disidir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disimilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disimular,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disipar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disipular,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
dislocar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disminuir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disociar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disolver,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disonar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disparar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disparatar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dispensar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dispersar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dispertar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
displacer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disponer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disputar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
distanciar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
distar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
distender,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
distendir,IR,,,,NORECONOCIDO
disterminar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
distilar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
distinguir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
distorsionar,AR,,,,NORECONOCIDO
distraer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
distribuir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disturbar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
disuadir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
divagar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
divergir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
diversificar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
divertir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dividir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
divinar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
divinizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
divisar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
divorciar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
divulgar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
doñear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dobladillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
doblar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
doblegar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
docilitar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
doctorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
doctrinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
documentar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dogmatizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dolar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dolarizar,AR,,,,NORECONOCIDO
doler,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
domar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
domeñar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
domesticar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
domiciliar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dominar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
donar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dopar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dormir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dormitar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dosificar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dotar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dotrinar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
dovelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dragar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dragonear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dramatizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
drapear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
drastificar,AR,,,,NORECONOCIDO
drenar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
drezar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
drizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
drogar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
duchar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dudar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dulcificar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dulzorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
dulzurar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
duplicar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
durar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
eceptuar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
echacorvear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
echar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
echizar,MALESCRITO,RECONOCIDO,NOREFLEXIVO
eclesiastizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
eclipsar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
economizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ecualizar,AR,,,,NORECONOCIDO
edificar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
editar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
editorializar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
edrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
educar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
educir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
edulcorar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
efectuar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
efeminar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
efigiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
eflorecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
efluir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
efundir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
egresar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
eguar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
ejabrir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ejecutar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ejecutoriar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ejemplar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ejemplarizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ejemplificar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ejercer,ER,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
ejercitar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elaborar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
electrificar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
electrizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
electrocutar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
electrolizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elegantizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elegir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elevar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elidir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
eligir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
elijar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
eliminar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elitizar,AR,,,,NORECONOCIDO
elogiar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elucidar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
elucubrar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
eludir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emanar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emancipar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emascular,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embaír,ÍR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embabiecar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embabucar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embachar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embadurnar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embalar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embaldosar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emballenar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emballestar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embalsamar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embalsar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embalumar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embanastar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embancar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embanderar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarbar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarbascar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embarbecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarbillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarcar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embardar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarduñar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
embargar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarnecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarnizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarrancar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarrillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarrotar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embarrullar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embastar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embastardear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embastecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embastir,IR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embaucar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embaular,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embayar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embebecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embeber,ER,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embeleñar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embelecar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embelesar,AR,,,,NORECONOCIDO
embelezar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embellaquecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embellecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embeodar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embermejar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embermejecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emberrenchinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embestir,IR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embetunar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embicar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embijar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embizcar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emblandecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emblanquear,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
emblanquecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emboñigar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embobar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embobecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embobinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embocar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embochinchar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embodegar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embojar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embolar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embolatar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embolicar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embolismar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embolsar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emboquillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emborrachar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emborrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emborrascar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emborrazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emborricar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
emborrizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emborronar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emborrullar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
emboscar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embosquecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embostar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embotar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embotellar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emboticar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
embotijar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embotir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
embovedar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embozalar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embozar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embracilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embragar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrasar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
embravar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embravecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrazar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embreñar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embrear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embregar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embriagar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embribar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embridar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrisar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrocar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrochalar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrollar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embromar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embroncar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
embroquelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embroquetar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrosquilar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrujar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embrutecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embuñegar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embuchar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embuciar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embudar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embullar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emburujar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embustear,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embustir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
embutir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emchumbrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emendar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
ementar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
emerger,ER,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emigrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emitir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emocionar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emolir,IR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
empañar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empañetar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empañicar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empacar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empachar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empadrar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
empadronar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empajar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empajolar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empalagar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empalar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empaliar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
empalicar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empalizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empalmar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empalomar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empampanar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
empanar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empandar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empandillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empantanar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empanzanar,AR,REGULAR,REFLEXIVO,ACTUAL,RECONOCIDO
empapar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empapelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empapirotar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empapizar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empapuciar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empapujar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empapuzar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empaquetar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparamar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparamentar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparchar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empardar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparedar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparejar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparentar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparrar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparrillar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
emparvar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empastar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empastelar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empatar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empavesar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empavonar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empavorecer,ER,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
empeñar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empecer,ER,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empechar,AR,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
empecinar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empedecer,ER,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
empedernecer,ER,REGULAR,NOREFLEXIVO,ANTIGUO,RECONOCIDO
empedernir,IR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empedrar,AR,IRREGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empegar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
empeguntar,AR,REGULAR,NOREFLEXIVO,ACTUAL,RECONOCIDO
